businesses__id,businesses__name,businesses__image_url,businesses__is_closed,businesses__url,businesses__review_count,businesses__categories__alias,businesses__categories__title,businesses__rating,businesses__coordinates__latitude,businesses__coordinates__longitude,businesses__transactions__001,businesses__transactions__002,businesses__transactions__003,businesses__price,businesses__location__address1,businesses__location__address2,businesses__location__address3,businesses__location__city,businesses__location__zip_code,businesses__location__country,businesses__location__state,businesses__location__display_address__001,businesses__location__display_address__002,businesses__location__display_address__003,businesses__phone,businesses__display_phone,businesses__distance,total,region__center__longitude,region__center__latitude
punjabi-indian-and-american-restaurant-flushing,Punjabi Indian & American Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/yQD-hBJlqpicSroXXn4tUA/o.jpg,FALSE,https://www.yelp.com/biz/punjabi-indian-and-american-restaurant-flushing?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,86,indpak,Indian,3.5,40.75367,-73.80602,delivery,pickup,,$,160-20 46th Ave,,,Flushing,11358,US,NY,160-20 46th Ave,"Flushing, NY 11358",,17183218429,(718) 321-8429,16753.74793,,,
rajbhog-sweets-jackson-heights,Rajbhog Sweets,https://s3-media2.fl.yelpcdn.com/bphoto/BM5ExyOZn-6WgGIznkcZ9A/o.jpg,FALSE,https://www.yelp.com/biz/rajbhog-sweets-jackson-heights?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,168,indpak,Indian,4,40.7489301,-73.8932955,pickup,delivery,,$,7227 37th Ave,,,Jackson Heights,11372,US,NY,7227 37th Ave,"Jackson Heights, NY 11372",,17184588512,(718) 458-8512,9815.265193,,,
randiwa-staten-island,Randiwa,https://s3-media2.fl.yelpcdn.com/bphoto/ctIBc5LbgUZE1giNEY9g9Q/o.jpg,FALSE,https://www.yelp.com/biz/randiwa-staten-island?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,16,srilankan,Indian,4.5,40.61364178,-74.15775,,,,$$,1405 Richmond Ave,,null,Staten Island,10314,US,NY,1405 Richmond Ave,"Staten Island, NY 10314",,17184771044,(718) 477-1044,17155.43586,,,
revolution-sandwich-ny-new-york-3,Revolution Sandwich NY,https://s3-media3.fl.yelpcdn.com/bphoto/M5XhV8QG660-e4v2qgf7hw/o.jpg,FALSE,https://www.yelp.com/biz/revolution-sandwich-ny-new-york-3?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,51,sandwiches,Indian,4.5,40.7191286,-74.0032257,delivery,pickup,,$$,52 Walker St,Fl 1,,New York,10013,US,NY,52 Walker St,Fl 1,"New York, NY 10013",16463602237,(646) 360-2237,1697.635591,,,
sapphire-indian-cuisine-new-york,Sapphire Indian Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/qmy3om7mBhf1gMWQdUXqnQ/o.jpg,FALSE,https://www.yelp.com/biz/sapphire-indian-cuisine-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,302,indpak,Indian,3,40.76937,-73.9824,delivery,pickup,restaurant_reservation,$$,1845 Broadway,,,New York,10023,US,NY,1845 Broadway,"New York, NY 10023",,12122454444,(212) 245-4444,7186.312607,,,
saravana-bhavan-new-york-3,Saravana Bhavan,https://s3-media2.fl.yelpcdn.com/bphoto/_rjjNDmUi0MKDBz2PvrATg/o.jpg,FALSE,https://www.yelp.com/biz/saravana-bhavan-new-york-3?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,258,indpak,Indian,3,40.7835899,-73.97777,pickup,delivery,,$$,413 Amsterdam Ave,,,New York,10024,US,NY,413 Amsterdam Ave,"New York, NY 10024",,12127217755,(212) 721-7755,8796.396509,,,
spice-wala-indian-cuisine-new-york,Spice Wala Indian Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/oAuiBmrlMcgKxC_pbgmYIQ/o.jpg,FALSE,https://www.yelp.com/biz/spice-wala-indian-cuisine-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,24,indpak,Indian,4,40.7263365,-73.9864126,delivery,pickup,,$$,97 1st Ave,null,,New York,10003,US,NY,97 1st Ave,"New York, NY 10003",,12122540532,(212) 254-0532,2418.076757,,,
tandoori-palace-jackson-heights,Tandoori Palace,https://s3-media1.fl.yelpcdn.com/bphoto/WRPYNiy3eqM5wWaajNYRuA/o.jpg,FALSE,https://www.yelp.com/biz/tandoori-palace-jackson-heights?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,3,indpak,Indian,4,40.7488341,-73.8914834,,,,,7414 37th Ave,,,Jackson Heights,11372,US,NY,7414 37th Ave,"Jackson Heights, NY 11372",,,,9930.378538,,,
tangra-masala-elmhurst-2,Tangra Masala,https://s3-media2.fl.yelpcdn.com/bphoto/Np0P1tNUddOZv1xscli_EA/o.jpg,FALSE,https://www.yelp.com/biz/tangra-masala-elmhurst-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,265,chinese,Indian,3.5,40.736536,-73.878328,,,,$$,87-09 Grand Ave,,,Elmhurst,11373,US,NY,87-09 Grand Ave,"Elmhurst, NY 11373",,17188032298,(718) 803-2298,10366.32671,,,
the-kati-roll-company-new-york,The Kati Roll Company,https://s3-media2.fl.yelpcdn.com/bphoto/2C5LUoM_lGe5tSuEMIvjXw/o.jpg,FALSE,https://www.yelp.com/biz/the-kati-roll-company-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,785,indpak,Indian,4,40.7296,-74.00096,delivery,pickup,,$,99 MacDougal St,,,New York,10012,US,NY,99 MacDougal St,"New York, NY 10012",,12124206497,(212) 420-6497,2761.74571,,,
while-in-kathmandu-ridgewood,While In Kathmandu,https://s3-media1.fl.yelpcdn.com/bphoto/5vi8PYS-mvTqblHVJPsiqw/o.jpg,FALSE,https://www.yelp.com/biz/while-in-kathmandu-ridgewood?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,62,cafes,Indian,4.5,40.7020642,-73.9067213,,,,$,758 Seneca Ave,null,,Ridgewood,11385,US,NY,758 Seneca Ave,"Ridgewood, NY 11385",,17183863416,(718) 386-3416,7388.869739,,,
yeti-spice-grill-new-york,Yeti Spice Grill,https://s3-media2.fl.yelpcdn.com/bphoto/EnIHoJJhtsSENF_DJNnZmA/o.jpg,FALSE,https://www.yelp.com/biz/yeti-spice-grill-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,23,indpak,Indian,4,40.78023348,-73.94672155,delivery,pickup,,$$,1764 1st Ave,,null,New York,10128,US,NY,1764 1st Ave,"New York, NY 10128",,16465900942,(646) 590-0942,9231.444721,,,
asia-express-new-york-2,Asia Express,https://s3-media3.fl.yelpcdn.com/bphoto/u7nq5BZGjBfnRew_dRfIbA/o.jpg,FALSE,https://www.yelp.com/biz/asia-express-new-york-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,50,chinese,Chinese,3.5,40.741,-73.97906,delivery,pickup,,$,493 2nd Ave,,,New York,10016,US,NY,493 2nd Ave,"New York, NY 10016",,12126869888,(212) 686-9888,4155.588497,,,
asian-garden-jamaica,Asian Garden,https://s3-media2.fl.yelpcdn.com/bphoto/KKA1JxFYGqDT1u2QD8aXCg/o.jpg,FALSE,https://www.yelp.com/biz/asian-garden-jamaica?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,14,japanese,Chinese,4.5,40.69258633,-73.86031017,delivery,pickup,,$$,84-17 Jamaica Ave,,,Jamaica,11421,US,NY,84-17 Jamaica Ave,"Jamaica, NY 11421",,17188053636,(718) 805-3636,11385.15424,,,
asura-asian-bistro-new-york-4,Asura Asian Bistro,https://s3-media4.fl.yelpcdn.com/bphoto/I85mpmycsL87qm6fVfkAHg/o.jpg,FALSE,https://www.yelp.com/biz/asura-asian-bistro-new-york-4?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,266,chinese,Chinese,3.5,40.7522492,-73.991222,delivery,pickup,,$$,235 W 35th St,,,New York,10001,US,NY,235 W 35th St,"New York, NY 10001",,12126299888,(212) 629-9888,5210.829256,,,
bamboo-express-brooklyn,Bamboo Express,https://s3-media4.fl.yelpcdn.com/bphoto/fyhFOzqNfJjRys35pcsQMA/o.jpg,FALSE,https://www.yelp.com/biz/bamboo-express-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,22,chinese,Chinese,4,40.65398,-73.9597,,,,$$,772 Flatbush Ave,Ste A,,Brooklyn,11226,US,NY,772 Flatbush Ave,Ste A,"Brooklyn, NY 11226",17184690117,(718) 469-0117,6426.311765,,,
best-fuzhou-restaurant-new-york,Best Fuzhou Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/i0y7i12HHu0U7iipDXqrDQ/o.jpg,FALSE,https://www.yelp.com/biz/best-fuzhou-restaurant-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,4,chinese,Chinese,5,40.71676254,-73.99279785,,,,,71A Eldridge St,,,New York,10002,US,NY,71A Eldridge St,"New York, NY 10002",,12122193328,(212) 219-3328,1264.762826,,,
china-chalet-new-york-5,China Chalet,https://s3-media3.fl.yelpcdn.com/bphoto/ykv_NWw342qWLNC9TJUAdw/o.jpg,FALSE,https://www.yelp.com/biz/china-chalet-new-york-5?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,141,chinese,Chinese,3,40.7065033,-74.01294015,delivery,pickup,,$$,47 Broadway,,,New York,10006,US,NY,47 Broadway,"New York, NY 10006",,12129434380,(212) 943-4380,1576.206758,,,
chinese-musician-restaurant-brooklyn,Chinese Musician Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/YdBqQnwVUTZbWqJxSw_zjg/o.jpg,FALSE,https://www.yelp.com/biz/chinese-musician-restaurant-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,105,chinese,Chinese,3,40.7303597,-73.9537321,delivery,pickup,,$,151 Greenpoint Ave,null,,Brooklyn,11222,US,NY,151 Greenpoint Ave,"Brooklyn, NY 11222",,17183832413,(718) 383-2413,4400.070782,,,
chung-chun-kitchen-brooklyn-2,Chung Chun Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/BiQVxjC71uhb7KKQafkfdw/o.jpg,FALSE,https://www.yelp.com/biz/chung-chun-kitchen-brooklyn-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,18,chinese,Chinese,4,40.69314,-73.973,,,,$,338 Myrtle Ave,null,null,Brooklyn,11205,US,NY,338 Myrtle Ave,"Brooklyn, NY 11205",,17188552119,(718) 855-2119,2257.289232,,,
fu-run-dong-bei-flushing-2,Fu Run Dong Bei,https://s3-media2.fl.yelpcdn.com/bphoto/18AqJd-ZpvFf-NAbdEOv7w/o.jpg,FALSE,https://www.yelp.com/biz/fu-run-dong-bei-flushing-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,395,chinese,Chinese,4,40.758782,-73.831712,delivery,pickup,,$$,40-09 Prince St,,,Flushing,11354,US,NY,40-09 Prince St,"Flushing, NY 11354",,17183211363,(718) 321-1363,14927.80421,,,
general-debs-brooklyn,General Deb's,https://s3-media2.fl.yelpcdn.com/bphoto/61TecNBREVM1XKWjMZqiyw/o.jpg,FALSE,https://www.yelp.com/biz/general-debs-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,16,chinese,Chinese,3.5,40.7051,-73.9252999,,,,,24 Irving Ave,,null,Brooklyn,11237,US,NY,24 Irving Ave,"Brooklyn, NY 11237",,17184173300,(718) 417-3300,5814.128645,,,
golden-star-new-york-3,Golden Star,https://s3-media3.fl.yelpcdn.com/bphoto/Ipm411TlitZQiDog3KnUxw/o.jpg,FALSE,https://www.yelp.com/biz/golden-star-new-york-3?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,66,chinese,Chinese,3.5,40.8498685,-73.9362273,delivery,pickup,,$$,4247 Broadway,,,New York,10033,US,NY,4247 Broadway,"New York, NY 10033",,12129285454,(212) 928-5454,16782.0575,,,
great-ny-noodle-town-new-york,Great NY Noodle Town,https://s3-media3.fl.yelpcdn.com/bphoto/BAzE7G6WNiUqJqLTRPYSvA/o.jpg,FALSE,https://www.yelp.com/biz/great-ny-noodle-town-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,1076,cantonese,Chinese,3.5,40.71503638,-73.99711724,,,,$,28 Bowery,,,New York,10013,US,NY,28 Bowery,"New York, NY 10013",,12123490923,(212) 349-0923,1092.766469,,,
hakkasan-new-york,Hakkasan,https://s3-media4.fl.yelpcdn.com/bphoto/dQLq-Mg9HRkTyg-pl2iJnQ/o.jpg,FALSE,https://www.yelp.com/biz/hakkasan-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,727,chinese,Chinese,3.5,40.758619,-73.989961,,,,$$$$,311 W 43rd St,,,New York,10036,US,NY,311 W 43rd St,"New York, NY 10036",,12127761818,(212) 776-1818,5923.944857,,,
hing-won-new-york,Hing Won,https://s3-media2.fl.yelpcdn.com/bphoto/yBFSKcYxuggWrT1krEXlew/o.jpg,FALSE,https://www.yelp.com/biz/hing-won-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,178,cantonese,Chinese,3.5,40.75809,-73.98026,delivery,pickup,,$,48 W 48th St,,,New York,10036,US,NY,48 W 48th St,"New York, NY 10036",,12127191451,(212) 719-1451,5958.754269,,,
ho-may-kitchen-brooklyn,Ho May Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/VyF1sUfaC1kJP_IfHCkZAg/o.jpg,FALSE,https://www.yelp.com/biz/ho-may-kitchen-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,11,chinese,Chinese,4,40.7186,-73.94072,,,,,100 Woodpoint Rd,,,Brooklyn,11211,US,NY,100 Woodpoint Rd,"Brooklyn, NY 11211",,17183899788,(718) 389-9788,4737.975092,,,
homes-kitchen-chinese-restaurant-new-york-2,Home's Kitchen Chinese Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/dFRIBaSeebCGC6ObJe5emQ/o.jpg,FALSE,https://www.yelp.com/biz/homes-kitchen-chinese-restaurant-new-york-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,159,chinese,Chinese,3.5,40.73944,-73.98913,delivery,pickup,,$$,22 E 21st St,,,New York,10010,US,NY,22 E 21st St,"New York, NY 10010",,12124755049,(212) 475-5049,3804.683047,,,
hot-sichuan-new-york-15,Hot Sichuan,https://s3-media2.fl.yelpcdn.com/bphoto/vM_SF8NOmTdsKnG-E_oaYQ/o.jpg,FALSE,https://www.yelp.com/biz/hot-sichuan-new-york-15?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,92,chinese,Chinese,3.5,40.74353,-74.00326,delivery,pickup,restaurant_reservation,$$,130 9th Ave,,,New York,10011,US,NY,130 9th Ave,"New York, NY 10011",,12122558388,(212) 255-8388,4300.274152,,,
ho-wah-chinese-restaurant-brooklyn,Ho Wah Chinese Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/m2gJ_Ksiia4CoooyOcDR5Q/o.jpg,FALSE,https://www.yelp.com/biz/ho-wah-chinese-restaurant-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,5,chinese,Chinese,4,40.68702428,-73.9447961,,,,$,551 Gates Ave,,,Brooklyn,11216,US,NY,551 Gates Ave,"Brooklyn, NY 11216",,17183990110,(718) 399-0110,4648.471278,,,
jade-chinese-restaurant-kew-gardens,Jade Chinese Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/7Ua2WWMn4zxyLTHfZTyWhQ/o.jpg,FALSE,https://www.yelp.com/biz/jade-chinese-restaurant-kew-gardens?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,40,chinese,Chinese,4,40.70661926,-73.83181,,,,$,8159 Lefferts Blvd,,,Kew Gardens,11415,US,NY,8159 Lefferts Blvd,"Kew Gardens, NY 11415",,17188051923,(718) 805-1923,13700.96105,,,
jiangnan-chinese-cuisine-new-york-4,Jiangnan Chinese Cuisine,https://s3-media4.fl.yelpcdn.com/bphoto/fOdu1oMk6K_MI3ktCNy2yQ/o.jpg,FALSE,https://www.yelp.com/biz/jiangnan-chinese-cuisine-new-york-4?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,13,chinese,Chinese,3.5,40.70838,-74.01408,delivery,pickup,,$$,103 Washington St,Fl 2,null,New York,10006,US,NY,103 Washington St,Fl 2,"New York, NY 10006",12129622096,(212) 962-2096,1696.676974,,,
junzi-kitchen-new-york,Junzi Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/jML_mp_9tSK93fWavfvKrQ/o.jpg,FALSE,https://www.yelp.com/biz/junzi-kitchen-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,86,chinese,Chinese,4,40.80576419,-73.9652019,delivery,pickup,,$$,2896 Broadway,null,,New York,10025,US,NY,2896 Broadway,"New York, NY 10025",,19172612497,(917) 261-2497,11420.94727,,,
lan-sheng-restaurant-new-york,Lan Sheng Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/EhcaQ3bmOpV4ZvHfQxKntg/o.jpg,FALSE,https://www.yelp.com/biz/lan-sheng-restaurant-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,48,chinese,Chinese,3.5,40.75171419,-73.98836034,delivery,pickup,,$$,128 W 36th St,null,,New York,10018,US,NY,128 W 36th St,"New York, NY 10018",,12125758899,(212) 575-8899,5169.140152,,,
la-salle-dumpling-room-new-york,La Salle Dumpling Room,https://s3-media2.fl.yelpcdn.com/bphoto/fYtNliCFcREcQ0AkcykBqw/o.jpg,FALSE,https://www.yelp.com/biz/la-salle-dumpling-room-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,139,asianfusion,Chinese,4,40.81403,-73.95983,delivery,pickup,,$$,3141 Broadway,null,,New York,10027,US,NY,3141 Broadway,"New York, NY 10027",,12129610300,(212) 961-0300,12421.04956,,,
la-vie-en-szechuan-new-york-2,La Vie en Szechuan,https://s3-media3.fl.yelpcdn.com/bphoto/ce7gGr3o71kMGvvgZw-i8Q/o.jpg,FALSE,https://www.yelp.com/biz/la-vie-en-szechuan-new-york-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,380,szechuan,Chinese,3.5,40.7473585,-73.98439809,delivery,pickup,restaurant_reservation,$$,14 E 33rd St,null,,New York,10016,US,NY,14 E 33rd St,"New York, NY 10016",,12126832779,(212) 683-2779,4734.582204,,,
lee-good-taste-brooklyn,Lee Good Taste,https://s3-media4.fl.yelpcdn.com/bphoto/zTDWX_hSFgE4k2IoJ5m8yw/o.jpg,FALSE,https://www.yelp.com/biz/lee-good-taste-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,10,chinese,Chinese,4.5,40.67518701,-73.87293801,,,,$,2686 Pitkin Ave,,,Brooklyn,11208,US,NY,2686 Pitkin Ave,"Brooklyn, NY 11208",,17183480538,(718) 348-0538,10770.78204,,,
little-pepper-college-point,Little Pepper,https://s3-media2.fl.yelpcdn.com/bphoto/HAEvcGecvOK_CiG7LHhbDw/o.jpg,FALSE,https://www.yelp.com/biz/little-pepper-college-point?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,239,szechuan,Chinese,4,40.78245,-73.84618,,,,$$,18-24 College Point Blvd,,,College Point,11356,US,NY,18-24 College Point Blvd,"College Point, NY 11356",,17189397788,(718) 939-7788,15144.27471,,,
lotus-express-manhattan,Lotus Express,https://s3-media2.fl.yelpcdn.com/bphoto/RuSp1V0368F4CdammBsJKQ/o.jpg,FALSE,https://www.yelp.com/biz/lotus-express-manhattan?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,42,chinese,Chinese,4,40.86626434,-73.92459869,delivery,pickup,,$,4840 Broadway,,,Manhattan,10034,US,NY,4840 Broadway,"Manhattan, NY 10034",,12125698899,(212) 569-8899,18815.4984,,,
lucky-eight-brooklyn-2,Lucky Eight,https://s3-media3.fl.yelpcdn.com/bphoto/ObBlSnmDL82eZOP-t4Dh1w/o.jpg,FALSE,https://www.yelp.com/biz/lucky-eight-brooklyn-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,183,cantonese,Chinese,3.5,40.639961,-74.00509,,,,$$,5204 8th Ave,null,,Brooklyn,11220,US,NY,5204 8th Ave,"Brooklyn, NY 11220",,17188518862,(718) 851-8862,7338.176683,,,
lucky-garden-brooklyn,Lucky Garden,https://s3-media1.fl.yelpcdn.com/bphoto/RlN1mxdWBcsML3OZKGbLWQ/o.jpg,FALSE,https://www.yelp.com/biz/lucky-garden-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,15,chinese,Chinese,4,40.624759,-73.946823,delivery,pickup,,,2460 Nostrand Ave,,,Brooklyn,11210,US,NY,2460 Nostrand Ave,"Brooklyn, NY 11210",,17183381666,(718) 338-1666,9821.101307,,,
manting-new-york,Manting,https://s3-media2.fl.yelpcdn.com/bphoto/aepjTXP4X9dDHuXLRIDjEg/o.jpg,FALSE,https://www.yelp.com/biz/manting-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,152,chinese,Chinese,3.5,40.76014768,-73.9829981,delivery,pickup,restaurant_reservation,$$,150 W 49th St,,,New York,10019,US,NY,150 W 49th St,"New York, NY 10019",,16469217777,(646) 921-7777,6156.673377,,,
m-shanghai-bistro-and-garden-brooklyn,M Shanghai Bistro & Garden,https://s3-media3.fl.yelpcdn.com/bphoto/4EmC7tunyyxo2qjQ7trfmw/o.jpg,FALSE,https://www.yelp.com/biz/m-shanghai-bistro-and-garden-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,387,shanghainese,Chinese,3.5,40.71285,-73.95762,delivery,pickup,,$$,292 Grand St,null,,Brooklyn,11211,US,NY,292 Grand St,"Brooklyn, NY 11211",,17183849300,(718) 384-9300,3198.306568,,,
new-jin-shing-brooklyn,New Jin Shing,https://s3-media1.fl.yelpcdn.com/bphoto/9Py7axGDcAXhhgdhV3nyPQ/o.jpg,FALSE,https://www.yelp.com/biz/new-jin-shing-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,23,chinese,Chinese,4,40.682073,-73.909389,delivery,pickup,,$,1794 Broadway,,,Brooklyn,11207,US,NY,1794 Broadway,"Brooklyn, NY 11207",,17189199559,(718) 919-9559,7615.311674,,,
